gene_id,pyrE-1,pyrE-2,rosR-1,rosR-2,rosR-3,rosR-4
HFX_RS09030,8245,3244,3161,3912,3515,3491
HFX_RS09035,2039,2581,1496,1633,1423,1426
HFX_RS09040,2386,3314,2023,2459,2140,2013
HFX_RS09045,2843,4493,2655,3250,2431,2434
HFX_RS09050,1677,897,1153,1461,1288,1244
HFX_RS09055,464,237,381,429,356,430
HFX_RS09060,1099,550,554,548,575,533
HFX_RS09065,465,227,258,232,230,220
HFX_RS09070,18004,22458,16663,18891,15948,15048
HFX_RS20560,2357,685,1042,1651,1468,1273
HFX_RS09075,16847,27646,14165,15767,14280,13809
HFX_RS09080,3970,6050,8135,9435,7266,6582
HFX_RS09085,733,855,1500,1786,1381,1290
HFX_RS09090,839,601,1110,1211,948,939
HFX_RS09095,2317,1428,2328,2652,2120,2171
HFX_RS09100,2345,2646,1878,2127,1871,1806
HFX_RS09105,11402,15814,1094,1098,1074,1070
HFX_RS09110,1260,802,632,704,768,637
HFX_RS09115,566,900,362,401,460,438
HFX_RS09120,556,551,466,583,481,468
HFX_RS09125,1569,3857,1528,1784,1375,1517
HFX_RS09130,5636,8737,4696,5985,5544,5232
HFX_RS09135,959,2776,1186,1485,1327,1011
HFX_RS09140,1931,1951,1272,1473,1446,1257
HFX_RS09145,19677,42866,26834,28703,22959,22449
HFX_RS09150,5904,6140,4882,5377,4319,4428
HFX_RS09155,1439,1309,347,478,373,413
HFX_RS09160,5129,3021,1262,1279,1289,1340
HFX_RS09165,1568,715,987,1355,1194,1133
HFX_RS09170,3050,946,2434,2777,2469,2224
HFX_RS09175,8328,13469,7686,9153,7761,7321
HFX_RS09180,34055,6776,20336,21993,22456,22428
HFX_RS09185,2898,2026,1347,1426,1402,1448
HFX_RS09190,2800,3541,2393,3063,2396,2281
HFX_RS09195,9984,3009,6493,7699,7670,6142
HFX_RS09200,13389,4440,12882,15466,15582,15654
HFX_RS09205,5283,3156,4679,4486,3951,3947
HFX_RS09210,2918,4438,3310,3629,3188,3090
HFX_RS09215,411,140,282,302,258,234
HFX_RS09220,1812,967,1143,1458,1263,1110
HFX_RS09225,1881,2469,1599,1784,1511,1380
HFX_RS09230,1777,1035,963,1085,947,1000
HFX_RS09235,405,185,222,245,216,206
HFX_RS09240,3859,2806,3760,4058,3365,3244
HFX_RS09245,7504,5707,3137,4483,3754,4008
HFX_RS09250,50,24,11,17,25,10
HFX_RS20035,471,291,368,601,453,438
HFX_RS09255,2947,1993,2238,2756,2507,2242
HFX_RS09260,456,246,215,305,255,269
HFX_RS09265,1443,2222,1932,2533,2164,1730
HFX_RS09270,3162,5605,4116,4689,4095,3582
HFX_RS09275,1095,388,851,932,888,782
HFX_RS09280,716,139,461,542,560,458
HFX_RS09285,10135,4773,11856,14687,11821,10819
HFX_RS09290,19058,16056,16064,22138,20097,17887
HFX_RS09295,7553,5956,5173,5650,5828,5195
HFX_RS09300,4828,5731,4316,4699,4241,4088
HFX_RS09305,2745,3011,1865,2325,2037,1868
HFX_RS09310,1457,1570,964,1179,1178,1053
HFX_RS09315,847,426,466,536,527,537
HFX_RS09320,502,686,309,538,477,411
HFX_RS09325,1548,3822,1325,1849,1626,1221
HFX_RS09330,421,267,277,388,305,257
HFX_RS09335,576,186,457,576,507,486
HFX_RS09340,1774,2287,1295,1624,1448,1421
HFX_RS09345,548,248,242,274,206,225
HFX_RS09350,3126,1361,2277,2359,1986,2030
HFX_RS09355,742,597,573,677,586,543
HFX_RS09360,5298,904,1820,1994,1767,1848
HFX_RS09365,2785,483,1007,910,920,957
HFX_RS09370,1184,224,425,379,314,409
HFX_RS09375,2134,490,807,830,600,717
HFX_RS09380,343,116,133,135,106,114
HFX_RS09385,4231,1919,2222,2593,2217,2009
HFX_RS09390,1645,483,546,498,507,494
HFX_RS09395,20353,7493,4419,8854,9176,7845
HFX_RS09400,37401,14533,22028,24889,25723,22682
HFX_RS09405,911,979,783,981,754,748
HFX_RS09410,4405,6513,4348,4770,3895,3693
HFX_RS09415,4647,2957,2653,3281,2794,2811
HFX_RS09420,7384,8363,5677,7086,5760,5300
HFX_RS09425,3248,3613,2240,2585,2132,2157
HFX_RS09430,19403,20266,13671,14975,12265,11738
HFX_RS09435,67961,62670,45119,48242,42269,39732
HFX_RS09440,870,1338,567,774,695,728
HFX_RS20500,165,27,45,72,51,52
HFX_RS09445,14778,5952,2278,2527,2581,3057
HFX_RS09450,768,408,330,481,399,433
HFX_RS09455,131,62,97,175,149,151
HFX_RS09460,3016,1279,2525,3000,2596,2317
HFX_RS09465,735,263,385,444,471,439
HFX_RS09470,951,563,541,632,696,623
HFX_RS09475,332,229,211,233,217,203
HFX_RS09480,505,396,386,398,355,333
HFX_RS09485,242,118,101,158,141,118
HFX_RS09490,140,71,73,111,106,61
HFX_RS09495,1395,676,742,893,910,769
HFX_RS09500,2095,5083,2147,2867,2083,2005
HFX_RS09505,4899,5373,3624,5670,4817,4083
HFX_RS09510,1087,231,169,257,270,256
HFX_RS09515,2336,3984,2444,2736,2596,2213
HFX_RS09520,2102,2477,2421,3115,2626,2128
HFX_RS09525,4505,2324,4709,6182,5103,4290
HFX_RS09530,19242,9938,17077,19658,17727,15022
HFX_RS09535,50606,21367,49128,57950,47201,42818
HFX_RS09540,4478,2363,4476,4791,4026,4002
HFX_RS09545,2101,1270,2260,2019,1484,1727
HFX_RS09550,526,1311,526,625,479,517
HFX_RS09555,613,1867,611,845,555,535
HFX_RS09560,317,171,234,264,254,212
HFX_RS09565,10869,6637,5324,10552,8745,7964
HFX_RS09570,105384,87377,59868,74135,70161,61160
HFX_RS09575,103492,95751,59476,69016,65659,58540
HFX_RS09580,58021,54182,31896,34991,34331,31949
HFX_RS09585,196063,182968,109867,127990,120199,110802
HFX_RS09590,9285,10643,5718,6408,6977,5865
HFX_RS09595,72919,59031,38057,43475,41566,36837
HFX_RS09600,55069,47606,27817,32342,30464,27348
HFX_RS09605,57983,54915,34094,37276,40662,33595
HFX_RS09610,12792,10294,5252,6884,6823,5573
HFX_RS09615,7271,6226,2600,3252,3130,2760
HFX_RS09620,245950,216406,134260,150864,150212,134466
HFX_RS09625,204739,171619,111346,124680,123458,111960
HFX_RS09630,6457,2503,2319,2683,2505,2246
HFX_RS09635,1176,324,746,779,673,718
HFX_RS09640,4762,2059,2463,2936,2858,2539
HFX_RS09645,824,209,391,552,472,515
HFX_RS09650,1119,1185,768,863,808,716
HFX_RS09655,11021,13166,9072,9187,8236,7775
HFX_RS09660,3031,831,1297,1231,1201,1205
HFX_RS09665,1106,910,670,727,614,577
HFX_RS09670,2955,759,2134,2412,1950,2020
HFX_RS09675,2919,2188,2314,2049,1951,1980
HFX_RS09680,6053,2820,3528,3408,3265,3205
HFX_RS09685,9888,1427,4811,6419,6770,6066
HFX_RS09690,15706,22729,14208,17329,15545,14113
HFX_RS09695,48927,79043,34203,52594,44373,41595
HFX_RS09700,212786,272909,167211,213014,193590,179065
HFX_RS09705,299685,420810,250152,299438,272537,249370
HFX_RS09710,112756,157428,92775,116373,109420,91352
HFX_RS09715,1691,614,743,669,677,721
HFX_RS19145,4285,4911,1665,2490,2472,2407
HFX_RS09720,16627,20803,8357,12534,11566,11011
HFX_RS09725,17595,2063,10106,14803,12804,11323
HFX_RS09730,4819,7259,4092,5053,4463,4333
HFX_RS09735,26859,37637,19604,29912,29119,22554
HFX_RS09740,32068,45396,22530,32502,29217,25316
HFX_RS09745,9151,3266,4895,6599,5633,5554
HFX_RS09750,3012,2589,1949,2072,1878,1924
HFX_RS09755,1328,1910,1004,1113,818,936
HFX_RS09760,606,970,463,555,388,441
HFX_RS09765,9155,1503,5030,3173,2527,3508
HFX_RS09770,10482,1700,5853,4022,3042,4150
HFX_RS09775,904,54,368,330,242,275
HFX_RS09780,38712,80390,32329,42217,41020,33181
HFX_RS09785,8426,16788,6025,9428,8720,6396
HFX_RS09790,6861,13255,5159,6924,6606,5470
HFX_RS09795,64616,135893,62717,83276,79868,62051
HFX_RS09800,1911,2730,1689,1665,1468,1448
HFX_RS09805,516,169,226,256,251,256
HFX_RS09810,1160,1132,1004,1367,1266,1079
HFX_RS09815,209,41,258,240,284,285
HFX_RS09820,1170,452,1547,1572,1334,1462
HFX_RS09825,1400,291,1736,1692,1448,1569
HFX_RS09830,531,69,942,885,865,847
HFX_RS09835,465,264,270,308,253,251
HFX_RS09840,128,70,123,153,122,121
HFX_RS09845,1808,1330,1604,1826,1653,1494
HFX_RS09850,11200,15829,11654,13687,11531,10595
HFX_RS09855,61130,62913,58916,69194,58457,52393
HFX_RS09860,82041,76401,77887,89017,74550,69311
HFX_RS09865,3226,4956,2041,2845,2510,2820
HFX_RS09870,10452,10890,6825,11189,9247,8582
HFX_RS09875,10588,12696,12086,13296,11269,10828
HFX_RS09880,1495,836,1220,1179,1095,1078
HFX_RS09885,10768,2464,2671,5572,5907,4633
HFX_RS09890,8765,3705,4549,6076,5946,4935
HFX_RS09895,1877,1162,1145,1267,1183,1071
HFX_RS09900,14183,13754,11120,13419,12138,11311
HFX_RS09905,351,133,298,338,267,249
HFX_RS09910,2202,1289,1327,1527,1558,1459
HFX_RS09915,2818,982,1358,1708,1702,1425
HFX_RS09920,11097,9022,7453,8952,8190,7363
HFX_RS09925,590,459,300,417,427,392
HFX_RS09930,9993,3286,7224,8243,5177,7090
HFX_RS09935,15505,4013,11450,11694,10884,10591
HFX_RS19675,198,59,142,208,208,147
HFX_RS09940,15881,3795,14017,14106,13310,12351
HFX_RS09945,2035,563,1516,1480,1439,1526
HFX_RS09950,8321,4193,5380,5855,5130,4763
HFX_RS09955,6136,3354,3790,5671,5027,4138
HFX_RS09960,2035,3397,1898,2159,1786,1671
HFX_RS09965,11282,3605,6720,8109,7262,7014
HFX_RS09970,4985,1694,3069,4431,3549,3804
HFX_RS09975,65798,28822,54520,65467,52071,53492
HFX_RS09980,2836,3011,2435,3188,2535,2628
HFX_RS09985,13519,16790,12367,13619,11407,11284
HFX_RS09990,2485,6568,3243,3628,3044,2823
HFX_RS20290,15,4,3,9,11,6
HFX_RS09995,10017,1062,4033,4141,3796,4069
HFX_RS10000,2654,387,1155,1160,948,1065
HFX_RS10005,1545,333,733,681,513,569
HFX_RS10010,4016,1049,1669,1751,1494,1538
HFX_RS10015,415,110,172,233,152,202
HFX_RS10020,17538,14840,19284,23450,19895,16967
HFX_RS10025,5634,3529,5618,6272,5499,4848
HFX_RS10030,38173,26948,48570,49488,42344,40421
HFX_RS10035,7002,5524,4041,4461,4149,3843
HFX_RS10040,3169,1806,1639,1821,1686,1602
HFX_RS10045,2733,3015,2032,2243,2033,1906
HFX_RS10050,3042,344,1291,1746,1748,1736
HFX_RS10055,750,260,493,486,459,504
HFX_RS10060,1330,414,736,749,747,681
HFX_RS10065,1965,376,576,801,844,807
HFX_RS10070,2404,926,992,1495,1444,1360
HFX_RS10075,2483,639,1165,1145,1167,1225
HFX_RS10080,5966,6575,4400,5038,4740,4169
HFX_RS10085,875,839,383,461,405,375
HFX_RS10090,3696,1101,1212,1361,1351,1365
HFX_RS10095,1746,310,1397,1477,1141,1160
HFX_RS10100,3377,646,3131,3777,3288,2900
HFX_RS20045,422,61,319,399,379,300
HFX_RS10105,2703,619,853,731,766,866
HFX_RS10110,3735,974,1317,1154,1238,1210
HFX_RS10115,4535,1029,1327,1231,1217,1488
HFX_RS20050,102,43,66,91,72,56
