gene_id,pyrE-1,pyrE-2,rosR-1,rosR-2,rosR-3,rosR-4
HFX_RS01975,1067.3098295121,1102.82085788766,1186.56092415674,988.86948237981,1135.92364914334,1073.42002295488
HFX_RS01980,2042.41943187216,2976.77812454802,2590.56603627523,2401.67097433541,2410.57810208472,2439.68993046845
HFX_RS01985,647.614395515982,535.245302362415,692.068557624443,660.161941477633,683.223131486581,715.250461542961
HFX_RS01990,592.294259224753,470.584796036754,695.379890436043,683.052438754943,641.499581472134,703.2751874532
HFX_RS01995,1434.63553448586,1324.34296289224,1772.66683180998,2236.85939393877,2253.07170078018,2097.85028826984
HFX_RS02000,8367.35501450261,3625.77802137225,4973.62188302351,4468.22506853099,4846.1903341781,4693.21878190518
HFX_RS02005,2678.96980012989,1688.35766517004,1507.76020688196,1288.27718676703,1324.72271295872,1327.07810140163
HFX_RS02010,4938.24416626366,1435.70272378643,4121.50557283839,5086.26849501838,4669.90833536706,4646.40634682703
HFX_RS02015,2868.5334671545,898.062587856401,2693.21735343483,2842.08414195086,2642.1438046649,3007.97111909163
HFX_RS02020,17577.7889060836,42363.4083943622,28362.6693089596,26962.2589329984,25644.3369276299,25028.3228475992
HFX_RS20445,73.0225799044216,23.9483356761707,19.8679968696012,19.2280177129408,25.0341300086686,15.2412579324223
HFX_RS02025,572.379010159911,196.3763525446,473.520592058829,428.510109031251,401.589168889059,443.085141321134
HFX_RS02030,2862.63265261677,10771.9613871416,6091.74859574051,6005.55086567516,4834.71635792413,4606.1258794342
HFX_RS02035,260.373441477382,99.3855930561084,164.462862976143,167.558440069912,188.799063815376,213.377611053912
HFX_RS02045,3008.67781242561,910.036755694487,2144.63988431307,2316.51832446382,2371.98381832135,2264.4154642456
HFX_RS02050,185342.37182468,136773.734713746,236049.463252524,261660.358757044,239347.144657879,235328.288460443
HFX_RS02055,2371.38984235066,1446.47947484071,2004.46012862199,2122.40690755222,2031.9368857036,2150.10602975243
HFX_RS19930,22232.0563727189,1902.69526947176,15424.1882364338,18594.4087483048,17955.7297487176,21099.3442848769
HFX_RS02060,966.995982370674,1229.74703697137,742.842327402312,968.725844775777,993.020490343856,907.943508260014
HFX_RS02065,1503.9701053042,2654.67300970352,1802.46882711438,2174.59724134449,2668.22102342393,1906.24590283367
HFX_RS02070,6169.3015991978,9972.08697555748,6612.73162476561,7363.41516416522,7636.45274139429,6479.71194384125
HFX_RS02075,758.992269915655,374.791453332072,1168.90048249487,1145.44048375661,924.176632820017,1057.09010374158
HFX_RS02080,7651.88125180273,4630.41070298761,10995.8324897204,10477.4384137705,9290.79149946715,8929.19982583769
HFX_RS02085,46544.149869988,29710.3052398574,54634.7838361956,55227.4449710213,55529.8727142285,50204.7036293991
HFX_RS02090,4417.4972833089,9658.36377819965,7717.61300623621,8477.72457162469,7584.29830387623,7203.67169563131
HFX_RS02095,15676.9890231169,36935.5181133581,25396.8188873697,28699.1898664007,25978.1253277455,24358.7961598535
HFX_RS02100,4016.24189474319,3092.92755257745,3886.40094321477,3537.03963929001,3765.55038880391,3615.44411382675
HFX_RS02105,3718.25076058777,2162.53471155821,3908.47649529211,4103.80835187621,4831.58709167305,4030.22406184481
HFX_RS02110,3820.03981136363,3051.01796514415,4908.49900439537,5118.31519120661,5361.47617685653,4524.47628336765
HFX_RS02115,2078.56192091576,2275.09188923622,2651.2738044879,2541.76081767255,2429.35369959122,2235.02160966164
HFX_RS02120,399.042583114062,154.466765111301,286.982177005351,392.800933278647,319.185157610525,364.701529097248
HFX_RS02125,112.853078034106,75.4372573799377,125.830646840808,125.439925079661,131.42918254551,133.905337549139
HFX_RS02130,3005.72740515675,3529.98467866756,4232.98711082893,4014.99322244025,3579.88059123961,3541.41514672641
HFX_RS02135,955.931955112428,1241.72120480945,1257.20269080421,1131.70618539023,1182.86264290959,1151.80363517877
HFX_RS02140,3016.05383059778,7792.78842902595,4381.99708735094,4823.48558627485,4624.01243035117,4202.23254422501
HFX_RS02145,534.761317481876,1537.48315041016,1460.29776991569,1619.73158734249,1376.87715047677,1370.62455263712
HFX_RS02150,997.975258693762,1776.96650717187,1863.17659532705,1629.8034061445,1468.66896050856,1457.7174551081
HFX_RS02155,2495.30694764301,4649.56937152854,4244.0248868676,5045.98121981031,4852.44886668027,4081.39114204651
HFX_RS02160,6326.41078626489,9166.22548005434,5090.62230903338,5388.42305907887,5594.08496818708,5440.04042059387
HFX_RS02165,840.866071626673,880.101336099274,1056.31516690046,1164.66850146955,955.469295330853,989.593104326562
HFX_RS02170,8025.84537313143,11146.7528404737,11349.0413229578,10951.7295173564,9499.40924953938,9879.60112405231
HFX_RS02175,12520.0532454308,14982.0787990124,22610.8842152101,23492.9751656492,16609.1021720013,16929.7715790785
HFX_RS02180,17807.9206730551,11583.8099665638,8918.52303924322,12036.7390883009,12716.2949556533,12890.8382269866
HFX_RS02185,1293.75358739753,1303.9868775675,1373.09933921022,1338.63628077711,1366.44626297316,1207.32536050402
HFX_RS02190,12833.5340177478,42422.0818167688,15856.8690571495,20835.846241699,18801.6747252605,18873.0319654624
HFX_RS02195,1403.65625816277,1867.97018274132,1409.52400013782,1600.50356962954,1600.09814305407,1579.64751856748
HFX_RS02200,71154.9721032298,46890.8412539422,64738.7640219917,66284.4707758533,72750.2248939414,70278.5289876801
HFX_RS02205,5863.19684505301,3938.30380194627,5069.65053455991,6118.17211227953,6498.44291475023,5257.14532540481
HFX_RS02210,21515.8450082018,13377.540308709,20717.9056245786,24639.3312692969,26067.8309602766,22836.847689173
HFX_RS19935,10755.7096986493,5207.56559278332,7760.66033278701,8530.83052530805,8805.75523054919,8702.75827941313
HFX_RS02215,3766.19487870684,3648.52894026461,2638.0284732415,2710.23487763355,2637.97144966346,2844.67192695853
HFX_RS02220,1147.70842758869,1913.47202052604,1123.64560073634,1121.63436658821,1103.58789788214,1161.60158670676
HFX_RS02225,37743.0849869622,39726.6966364158,38977.698525346,44486.3080286162,42205.4570171146,37819.0042367442
HFX_RS02230,15147.3909183556,4487.91810571439,10759.6240824929,11597.2415405766,11230.936575139,10832.1797448287
HFX_RS02235,59.7457471945268,35.9225035142561,48.5662145701363,32.0466961882346,52.1544375180597,47.9010963590415
HFX_RS02240,1992.26250830144,221.522105004579,746.153660213913,724.255333854102,907.487212814238,875.283669833395
HFX_RS02245,72256.2116163338,28265.0231818005,33289.9325326207,51043.062068729,49178.5053132792,56970.7334901137
HFX_RS02250,51242.6734456564,104739.243496516,31849.5027595746,56007.5531182321,45924.0684121522,51047.3274608058
HFX_RS02255,3857.65750404167,2915.70986857378,10821.4356283095,10681.6216494841,9086.34610439635,9814.28144719907
HFX_RS02260,230.869368788727,326.89478197973,262.699069720283,340.610599486379,374.468861379668,317.889094019094
HFX_RS02265,89.249819883182,86.2140084342145,80.5757650822716,95.2244686736114,83.4471000288954,112.132111931393
HFX_RS02270,50.8945253879302,68.2527566770865,43.0473265508026,59.5152929210071,54.240615018782,53.3444027634781
HFX_RS02275,134.243530733381,111.359760894194,102.651317159606,111.705626713275,88.6625437807014,123.018724740266
HFX_RS02280,2779.28364727132,2311.01439275047,2090.5547817236,1922.80177129408,2128.94413948719,2088.05233674186
HFX_RS02285,811.361998938018,578.352306579523,439.30348633896,446.822506853099,389.072103884725,516.025447140584
HFX_RS02290,2884.76070713326,1820.07351138897,1036.44717003086,1269.96478894518,1592.79652180154,1551.34232526441
HFX_RS02295,1078.37385677035,616.669643661396,769.332989895114,769.12070851763,862.634396548707,812.141315541931
HFX_RS02300,185.138056121311,249.062691032175,165.56664058001,151.992901921341,140.816981298761,168.742498537533
HFX_RS02305,241.195794229756,192.784102193174,154.528864541343,229.820592664197,321.271335111247,214.466272334799
HFX_RS02310,253.735025122435,226.311772139813,243.934850454548,224.326873317642,254.513655088131,267.810675098278
HFX_RS02315,255.947830574084,193.981518976983,209.71774473468,220.664393753272,199.229951318988,202.490998245039
HFX_RS02320,296.515930520985,839.389165449783,299.123730647885,371.741675783521,412.020056392671,334.219013232403
HFX_RS02325,4203.59275631615,3250.98656804017,4527.69573106135,3303.55656706144,2681.78117717863,3630.68537175917
HFX_RS02330,1194.91494389054,1441.68980770548,1145.72115281367,1138.11552462787,1204.76750666718,1131.11907084191
HFX_RS02335,6552.1169423331,3350.37216109628,4184.42089625879,4602.82119252158,5304.10629558667,4689.95279806252
HFX_RS02340,1121.89236398611,1609.32815743867,1257.20269080421,1263.55544970754,1295.5162279486,1213.85732818935
HFX_RS02345,1041.49376590953,1518.32448186922,1268.24046684288,1410.97025217341,1423.81614424303,1261.75842454839
HFX_RS02350,2504.15816944961,6642.07089978595,3720.83430263476,3928.92495267756,3289.9019186392,3550.12443697351
HFX_RS02355,700.721726355561,619.064477229013,537.5396930831,647.343263002339,543.449238938181,575.901817589385
HFX_RS19055,56.7953399256613,43.1070042171073,22.0755520773347,43.0341348813436,29.2064850101134,47.9010963590415
HFX_RS02360,5418.42294927153,3307.26515687917,2632.50958522216,2295.45906696869,2564.95523713817,2525.69417165855
HFX_RS02365,1678.78173598448,184.402184706514,479.039480078163,577.756151279315,673.835332733331,630.334881633751
HFX_RS02370,3340.59863017299,1046.54226904866,3125.89817415059,2993.16142398111,3075.0256360648,2904.54829740734
HFX_RS02375,12184.4444185974,17924.13183683,13639.3798509812,12712.4665679271,12610.9429918668,12276.8332645662
HFX_RS02380,3859.1327076761,4976.46415350827,4521.07306543814,4526.82474156091,4852.44886668027,4316.54197871817
HFX_RS02385,5920.72978679588,9469.1719263579,8084.06717071996,8094.99545714806,7822.12253895859,7648.93415951422
HFX_RS02390,1979.72327740876,5389.57294392222,2551.93382013989,2522.53279995961,2775.65916471113,2483.23638170395
HFX_RS02395,210.954119723885,34.7250867304475,57.3964354010702,47.6122343368057,79.2747450274507,90.3588863136465
HFX_RS02400,154.89638161544,10.7767510542768,39.7359937392024,47.6122343368057,49.0251712669761,68.5856606959004
HFX_RS02405,3070.63636507179,1520.71931543684,1199.80625540314,1966.75152606651,2073.66043571805,1616.66200211765
HFX_RS02410,1953.90721380619,5809.86623503901,4057.48647181412,3609.37361068631,3054.16386105757,3117.92590846125
HFX_RS02415,951.50634420913,2366.09556480567,1804.67638232211,1658.18762276837,1343.49831046522,1397.8410846593
HFX_RS02420,3865.03352221383,7810.74968078308,6065.25793324771,6195.08418313129,5474.12976189554,5300.6917766403
HFX_RS02425,226.443757885429,148.479681192258,421.643044677093,424.847629466881,393.24445888617,324.421061704417
HFX_RS02430,234.557377874809,123.333928732279,397.359937392024,355.260517743858,297.28029385294,305.913819929333
HFX_RS02435,446.986701233126,217.929854653153,771.540545102848,650.090122675616,632.111782718883,543.241979162766
HFX_RS02440,495.668421169407,238.285939977899,766.021657083514,737.074012329396,684.266220236943,606.38433345423
HFX_RS02445,174.811630680282,209.547937166494,115.896648406007,120.861825624199,140.816981298761,156.767224447772
HFX_RS02450,164.485205239253,166.440932949386,140.179755691075,166.64282017882,166.894200057791,161.121869571321
HFX_RS02455,33.9296835919535,34.7250867304475,23.1793296812014,16.4811580396635,26.0772187590298,20.6845643368588
HFX_RS02460,452.149913953641,128.123595867513,432.68082071576,377.235395130076,423.494032646644,376.676803187008
HFX_RS02465,17032.7011631606,9640.40252644252,38132.2048807841,33193.9679117734,27136.9969293968,26187.7471117442
HFX_RS02470,1422.09630359318,554.403970903352,1075.0793861662,1129.87494560804,1183.90573165995,1098.45923241529
HFX_RS02475,1017.15290594139,562.785888390012,969.116736194993,881.741955121997,870.979106551596,915.564137226225
HFX_RS02480,576.067019245993,366.409535845412,539.747248290833,585.081110408054,500.682600173373,623.802913948427
HFX_RS02485,174.811630680282,313.723197357836,207.510189526946,267.361008198986,253.47056633777,243.860126918757
HFX_RS02490,579.755028332075,2485.83724318652,1196.49492259154,1051.13163497409,943.99531907688,961.287911023492
HFX_RS02495,1498.06929076647,1933.82810585078,1670.01551465037,2062.89161463121,1818.10369187956,1813.70969395825
HFX_RS02500,4969.96104440397,7304.24238123207,2562.97159617856,2950.12728909977,2666.13484592321,2872.9771202616
HFX_RS02505,37113.1730350594,21733.1146261249,45270.3346449902,43062.5190979675,46256.8137235175,39381.2331748174
HFX_RS02510,2161.91092626121,3655.71344096746,2097.1774473468,2394.34601520667,2453.34474084953,2300.34128651488
HFX_RS02515,1151.39643667477,6530.71113889175,1214.15536425341,1309.33644426216,1187.03499791104,1281.35432760436
HFX_RS02520,3365.67709195834,3921.53996697295,4250.64755249079,3979.28404668764,4559.34092782877,4448.26999370554
HFX_RS02525,955.194353295212,427.477791819647,1961.41280207119,1988.72640345273,2121.64251823467,2121.80083644936
HFX_RS02530,623.273535547841,486.151214226265,411.709046242292,324.129441446716,335.874577616304,384.297432153219
HFX_RS02535,4918.32891719882,7439.55047780243,6515.59919562533,6080.63169674474,6073.90579335323,5862.44099757815
HFX_RS02540,3540.48872263862,5300.96410192039,4034.30714213291,3512.31790223051,3309.72060489607,3532.70585647931
HFX_RS02545,10327.9006446638,11171.8985929336,4399.6575290128,3423.50277279455,3880.29015134364,4167.39538323661
HFX_RS02550,15947.6888900354,22095.9319116189,6720.90182994455,5169.58990510779,5149.72916053321,5363.83413093176
HFX_RS02555,15363.5082508,14209.7449734559,3290.36103712674,2311.94022500835,2427.2675220905,2930.67616814863
HFX_RS02560,2067.49789365751,1259.68245656658,1963.62035727892,1980.4858244329,2074.70352446841,1912.777870519
HFX_RS02565,840.128469809457,977.092095587765,508.841475382565,484.362922387889,507.984221425901,526.912059949457
HFX_RS02570,505.994846610437,389.160454737774,709.72899928631,629.03086518049,613.336185212382,584.611107836484
HFX_RS02575,67131.3541903144,159753.360211816,85601.2645126769,98533.5189600193,111047.228363453,93506.2060766917
HFX_RS02580,1018.62810957582,1828.45542887563,1108.1927142822,1206.78701645981,1399.82510298472,1214.94598947023
HFX_RS02585,491.242810266109,722.042320636547,403.982603015225,395.547792951924,398.459902637976,425.666560826937
HFX_RS02590,1159.51005666415,992.658513777276,1054.10761169273,1132.62180528132,1255.87885543488,1076.68600679755
HFX_RS02595,307.579957779231,278.998110627389,263.80284732415,260.951668961339,253.47056633777,301.559174805784
HFX_RS02600,541.399733836823,1412.95180489407,533.124582667633,518.240858358308,525.716730182041,516.025447140584
HFX_RS02605,384.290546769734,1078.87252221149,370.869274899223,321.382581773438,334.831488865943,396.27270624298
HFX_RS02610,838.653266175024,2215.22105004579,828.936980503918,835.045340676284,780.230385270172,799.077380171283
HFX_RS02615,630.649553720005,881.298752883082,596.039906088037,553.03441421982,630.025605218161,693.477235925215
HFX_RS02620,231.606970605943,443.044210009158,280.359511382151,194.111416911592,236.781146331991,203.579659525926
HFX_RS02625,1533.47417799285,3476.10092339618,1809.09149273758,1849.55218000668,1884.86137190268,1695.04561434154
HFX_RS02630,1403.65625816277,4487.91810571439,2133.6021082744,2217.63137622583,1922.41256691568,2092.4069818654
HFX_RS02635,647.614395515982,710.068152798461,1278.17446527768,1208.61825624199,1266.30974293849,1188.81811872894
HFX_RS02640,376.91452859757,301.749029519751,684.342114397375,639.102683982507,609.163830210937,599.852365768906
HFX_RS02645,530.335706578577,440.649376441541,1018.786728369,1176.57156005376,951.296940329408,1046.2034909327
HFX_RS02650,3865.03352221383,6491.19638502607,4317.97798632666,4812.49814758174,4848.27651167882,4478.75250957038
HFX_RS02655,247.096608767487,603.498059039502,397.359937392024,420.269530011419,424.537121397005,390.829399838543
HFX_RS02660,2392.04269323272,2343.3446459133,2567.38670659402,2749.60653295053,2814.2534484745,2782.61823394796
HFX_RS02665,920.527067886042,1664.40932949386,794.719874784049,719.67723439864,797.962894026313,786.013444800636
HFX_RS02670,2513.74699307342,13418.2524793584,3862.1178359297,4409.62539550108,4071.17539265974,3782.0092898025
HFX_RS02675,1557.81503796099,2504.99591172746,1441.53355064996,1380.75479576736,1285.08534044499,1439.21021333302
HFX_RS02680,880.696569756358,2240.36680250577,918.342966417123,833.214100894099,844.901887792566,922.096104911549
HFX_RS02685,436.660275792097,244.273023896941,371.97305250309,351.598038179488,348.391642620638,325.509722985305
HFX_RS02690,197.67728701399,432.267458954881,236.208407227481,297.576464605036,223.220992577295,283.0519330307
HFX_RS02695,1068.04743132932,401.134622575859,1175.52314811807,1686.57183939223,1785.76794061836,1949.79235406917
HFX_RS19940,67.859367183907,29.9354195952134,32.0095505121353,54.937193465545,69.8869462741999,76.2062896621115
HFX_RS02700,981.748018715002,1181.85036561902,618.115458165371,982.460143142163,990.934312843133,887.258943923155
HFX_RS02705,1325.47046553783,2425.96640399609,1157.8627064562,1145.44048375661,1294.47313919824,1160.51292542587
HFX_RS02710,1752.54191770612,5799.08948398474,1789.22349586798,1942.94540889811,1941.18816442218,1943.26038638384
HFX_RS02715,812.099600755234,956.73601026302,838.870978938718,769.12070851763,770.842586516922,755.530928935791
HFX_RS02720,107402.200604877,153088.538393137,149465.836672406,151199.059475764,143043.975780782,142904.211696953
HFX_RS02725,21127.1288505288,22831.1458168773,26935.4848671599,29653.265792919,30134.8339979349,28947.5034587935
HFX_RS02730,8854.17221386543,11796.9501540817,8427.34200552252,10008.6410295312,9011.24371437034,8995.60816397182
HFX_RS02735,268.487061466762,46.6992545685329,129.141979652408,238.061171684028,241.996590083797,248.214772042306
HFX_RS02740,788.49634260431,484.953797442457,966.90918098726,1005.35064041947,1049.34728286336,981.972475360351
HFX_RS02745,591.556657407537,395.147538656817,810.172761238183,802.083024596957,1008.66682159927,867.663040867184
HFX_RS02750,94.4130326036966,116.149428029428,123.623091633074,116.283726168737,109.524318787925,124.107386021153
HFX_RS02755,321.594392306342,319.710281276879,304.642618667219,292.082745258481,271.20307509391,263.456029974728
HFX_RS02760,129.817919830083,153.269348327493,163.359085372277,112.621246604367,88.6625437807014,109.954789369618
HFX_RS02765,407.893804920658,507.704716334819,442.614819150561,509.084659447384,461.045227659647,462.681044377106
HFX_RS02770,47.9441181190647,49.09408813615,36.4246609276022,40.2872752080663,45.8959050158925,65.3196768532384
HFX_RS02775,1296.7039946664,3758.69128437499,1777.08194222544,1943.8610287892,1868.1719518969,1782.13851681252
HFX_RS02780,1411.03227633494,4038.88681178619,1998.94124060266,1903.57375358113,1894.24917065593,1855.07882263197
HFX_RS02785,997.975258693762,2524.15458026839,1374.20311681408,1143.60924397443,1213.11221667007,1127.85308699925
HFX_RS02790,499.356430255489,1375.83188459601,625.841901392438,539.300115853434,581.000433951184,596.586381926244
HFX_RS02795,1221.46860931033,3363.54374571818,1721.89306203211,1425.62017043089,1349.75684296738,1369.53589135623
HFX_RS02800,1180.90050936342,2502.60107815984,1314.59912620528,1199.46205733107,1114.01878538575,1174.6655220774
HFX_RS02805,822.426026196264,2030.81886533928,979.050734629794,902.801212617123,842.815710291844,817.584621946368
HFX_RS02810,3216.68152488063,2351.72656339996,2996.75619449818,2822.85612423792,2781.9176972133,2937.20813583395
HFX_RS02815,1429.47232176534,3735.94036548263,2404.02762122175,2357.72121956297,1989.17024693879,2015.11203092241
HFX_RS02820,508.207652062086,1626.09199241199,862.05030861992,808.492363834604,845.944976542928,750.087622531355
HFX_RS20275,165.222807056469,185.599601490323,161.151530164543,175.799019089744,168.980377558513,175.274466222856
HFX_RS02830,302.416745058716,252.654941383601,345.482390010288,363.50109676369,349.434731371,367.96751293991
HFX_RS02835,849.71729343327,320.907698060687,985.673400252994,1234.25561319258,946.081496577602,1012.4549912252
HFX_RS02840,567.953399256613,922.010923532572,392.944826976557,517.325238467216,405.761523890504,476.833641028641
HFX_RS02845,8451.44162166528,10970.7325732538,13140.4723740335,15882.3426308891,15141.4763002431,13362.2285616108
HFX_RS19575,219.067739713265,156.861598678918,190.953525468945,217.001914188903,211.747016323322,261.278707412954
HFX_RS02850,243.408599681405,280.195527411197,183.227082241878,260.951668961339,197.143773818265,234.062175390771
HFX_RS02855,478.703579373431,1020.19909980487,692.068557624443,663.824421042002,554.923215192155,611.827639858667
HFX_RS02860,213.166925175534,170.033183300812,376.388162918557,648.258882893431,536.147617685653,665.172042622145
HFX_RS02865,137.931539819463,354.435368007326,87.198430705472,96.1400885647038,131.42918254551,104.511482965181
HFX_RS02870,37.6176926780354,105.372676975151,30.9057729082686,9.15619891092417,21.9048637575851,31.5711771457319
HFX_RS02875,143.094752539978,359.225035142561,90.5097635170722,80.5745504161327,94.9210762828686,77.2949509429988
HFX_RS02880,155.633983432656,243.075607113133,66.2266562320041,67.7558719408389,83.4471000288954,102.334160403407
HFX_RS02885,373.226519511488,540.034969497649,189.849747865078,170.30529974319,199.229951318988,248.214772042306
HFX_RS02890,375.439324963137,1242.91862159326,155.63264214521,130.933644426216,154.377135053457,177.451788784631
HFX_RS02895,730.963400861433,2350.52914661615,216.34041035788,185.870837891761,184.626708813931,212.288949773025
HFX_RS02900,3390.01795192648,1622.49974206057,3136.93595018926,3125.01068829842,3064.59474856118,3120.10323102302
HFX_RS02905,107.689865313591,58.6734224066182,91.613541120939,81.4901703072251,75.1023900260059,95.802192718083
HFX_RS02910,416.745026727255,427.477791819647,392.944826976557,479.784822932427,475.648470164704,449.617109006458
HFX_RS02915,505.25724479322,1204.60128451139,426.05815509256,564.021852912929,616.465451463465,519.291430983245
HFX_RS02920,3494.01980815399,6919.87159362953,3289.25725952287,3081.06093352598,3163.6881798455,3169.09298866295
HFX_RS02925,22353.7606725596,22844.3174014992,15501.4526687044,15335.7175559069,15472.1354341076,15706.1162993612
HFX_RS02930,2886.97351258491,3453.35000450382,2614.84914356029,2461.18626725642,2217.6066832679,2414.65072100805
HFX_RS02935,2806.57491450833,2931.27628676329,2121.46055463186,1940.19854922483,2077.8327907195,2060.83580471967
HFX_RS02940,538.449326567957,769.938991988888,392.944826976557,347.019938724026,384.89974888328,422.400576984275
HFX_RS02945,1149.18363122312,4169.40524122132,1396.27866889142,1636.21274538215,1347.67066546666,1347.76266573849
HFX_RS02950,553.201362912285,956.73601026302,515.464141005765,488.025401952258,417.235500144477,522.557414825907
HFX_RS02955,254.472626939651,459.808044982478,240.623517642948,210.592574951256,159.592578805263,188.338401593504
HFX_RS02960,857.83091342265,1457.25622589499,866.465419035387,743.483351567043,852.203509045095,794.722735047734
HFX_RS02965,301.679143241499,472.979629604371,269.321735343483,232.567452337474,276.418518845716,225.352885143673
HFX_RS02970,484.604393911162,765.149324853654,592.728573276437,555.781273893097,512.156576427346,579.167801432047
HFX_RS02975,1753.27951952334,1621.30232527676,671.096783150975,1119.80312680603,1362.27390797172,1365.18124623268
HFX_RS19950,208.003712455019,122.136511948471,80.5757650822716,74.1652111784858,87.6194550303402,97.9795152798576
HFX_RS19955,706.622540893292,732.819071690824,347.689945218021,397.379032734109,441.226541402785,422.400576984275
HFX_RS02980,5284.17941853815,2516.97007956554,2141.32855150147,1866.94895793744,2205.08961826356,2316.67120572819
HFX_RS02985,789.971546238743,386.765621170157,456.963928000828,454.147465981839,390.115192635086,477.922302309528
HFX_RS02990,643.188784612683,854.955583639294,643.502343054306,585.996730299147,703.041817743444,652.108107251497
HFX_RS02995,2518.17260397672,9690.69403136248,5142.49985641512,5216.2865195535,4981.79187172506,4787.93231334238
HFX_RS03000,1284.16476377372,2174.5088793963,1843.30859845745,1894.41755467021,1787.85411811908,1734.23742045348
HFX_RS19580,109.902670765241,49.09408813615,48.5662145701363,66.8402520497464,59.456058770588,74.0289671003369
HFX_RS03005,8731.73031220751,15807.0989630565,9351.20385995898,12296.7751373712,13069.9020420257,11387.3969980812
HFX_RS03010,17667.0387259667,33403.1386011229,19046.7863323244,24310.6237283948,23490.3586581341,22541.8204820526
HFX_RS03015,1034.85534955458,2081.11037025923,896.267414339788,705.942936032253,886.625437807014,941.692007967521
HFX_RS03020,1048.13218226448,1866.77276595751,618.115458165371,1004.43502052838,954.426206580492,932.982717720422
HFX_RS03025,18211.3888670724,37066.0365427932,14694.5912402778,19548.4846748231,21856.8816750684,17719.0510077218
HFX_RS03030,1354.23693640927,3543.15626328946,1514.38287250516,1793.69936665004,1633.47698306563,1499.08658378182
HFX_RS03035,556.889371998367,969.907594884914,598.24746129577,535.637636289064,543.449238938181,560.660559656963
HFX_RS03040,2294.67925336016,6288.83294856243,3312.43658920407,3214.74143762548,3385.86608367243,3127.72385998923
HFX_RS03045,489.03000481446,1120.78210964479,635.775899827239,656.499461913263,755.196255261504,575.901817589385
HFX_RS03050,710.310549979374,718.450070285121,1294.73112933568,1278.20536796501,1348.71375421702,1180.10882848184
HFX_RS03055,565.740593804964,1379.42413494743,767.125434687381,735.242772547211,740.593012756447,647.753462127948
HFX_RS03060,722.112179054836,1809.2967603347,1037.55094763473,944.004107716282,1027.44241910578,885.081621361381
HFX_RS03065,334.13362319902,614.274810093779,500.011254551631,315.888862426884,299.366471353662,321.155077861756
HFX_RS03070,407.156203103442,979.486929155382,358.727721256689,373.572915565706,378.641216381113,374.499480625234
HFX_RS03075,345.197650457266,508.902133118628,516.567918609632,533.806396506879,515.285842678429,431.109867231374
HFX_RS03080,46.4689144846319,50.2915049199585,61.8115458165371,54.0215735744526,50.0682600173373,54.4330640443654
HFX_RS03085,1326.20806735505,6375.04695699664,2374.22562591735,2352.22750021642,2204.0465295132,2018.37801476507
HFX_RS03090,3879.04795674094,14906.6415416325,5203.20762462779,5173.25238467216,5531.49964316541,4617.01249224307
HFX_RS03095,1550.43901978883,1180.65294883522,1830.06326721105,1767.14638980836,1744.04439060391,1656.94246951048
HFX_RS03100,25234.0957687896,65647.1777555191,42136.7100276126,36470.9715019932,34829.7764633106,34231.8653162205
HFX_RS03105,53.1073308395794,61.0682559742353,67.3304338358708,53.1059536833602,43.8097275151701,38.1031448310557
HFX_RS03110,1820.40128489003,8410.65548947115,2622.57558678736,2630.57594710851,2537.83492962878,2565.97463905138
HFX_RS03115,973.634398725622,1081.26735577911,760.50276906418,809.407983725697,820.910846534259,850.244460372987
HFX_RS03120,4377.66678517922,6941.42509573808,4993.48987989311,4252.13877423318,3995.02991388337,4318.71930127995
HFX_RS03125,4059.76040195896,7422.78664282911,6304.77767328679,6774.67157419279,6143.79273962743,6166.17749494571
HFX_RS03130,212.429323358317,150.874514759875,234.000852019748,243.554891030583,263.901453841382,216.643594896574
HFX_RS03135,5610.937023565,18318.081958703,7727.54700467101,7587.74203748286,7078.40025995106,6905.37850466819
HFX_RS03140,7162.11364517105,7987.96736478674,9507.94027970805,10991.1011726734,10725.0385312138,8910.69258406261
HFX_RS03145,20129.8911936522,19085.6261171242,27605.477872707,24328.9361262166,22132.2571051638,22553.7957561423
HFX_RS03150,5013.47955161974,4789.66713523414,5747.36998333409,4922.37253451283,4826.37164792124,4720.43531392736
HFX_RS03155,308.317559596447,414.306207197753,391.841049372691,444.991267070915,378.641216381113,395.184044962092
HFX_RS03160,4259.65049442459,6706.73140611161,6100.57881657144,6447.7952730728,6462.97789723795,6120.45372114844
HFX_RS03165,1134.43159487879,1185.44261597045,1149.03248562527,995.278821617457,1063.95052536842,1113.70049034772
HFX_RS03170,5335.07394392608,18453.3900552733,7097.2899928631,7671.06344757227,6953.22960990771,6856.38874702826
HFX_RS19960,61.2209508289595,33.527669946639,33.113328116002,54.0215735744526,55.2837037691432,47.9010963590415
HFX_RS03175,947.818335123048,2273.89447245241,1473.54310116209,1330.39570175728,1318.46418045655,1364.0925849518
HFX_RS03180,6118.40707380987,11270.0867692059,6819.13803668869,6934.90505513397,6805.11100735642,6602.73066858152
HFX_RS03185,2418.59635865251,6921.06901041333,2855.47266120324,3182.69474143724,3918.884435107,2852.29255592474
HFX_RS03190,41192.8486860832,110207.84594817,52618.1821539311,56255.6861087181,57924.8044850578,52203.4857411082
HFX_RS03195,1923.66553930032,5122.54900113291,1964.72413488279,2189.24715960197,2410.57810208472,2003.13675683265
HFX_RS03200,13437.629906048,36013.5071898255,16723.3344761849,18631.0335439485,19588.1636430328,17552.4858317461
